f_es,T_es,chisquared_avg,chisquared_000,chisquared_001,chisquared_002,chisquared_003,chisquared_004
1.1055559119428726e-05,1.5790509019795893,525.6447441813355,237.49853600090563,273.66406221930123,480.97691702994473,892.7685890114425,743.3156166450837
1.1179757958904099e-05,1.5790509019795893,515.8520649072432,233.2553900675655,269.9373259400636,465.04073252599306,875.0555978804274,735.971278122166
1.1303956798379475e-05,1.5790509019795893,506.7709076774252,229.58761712825043,267.20830841179827,449.20703538750905,856.8276743326264,731.0239031269416
1.142815563785485e-05,1.5790509019795893,498.3068749341006,226.63837702459915,264.9791179231925,434.0917998842136,839.657411776919,726.1676680615789
1.1552354477330224e-05,1.5790509019795893,490.40483265389196,224.32376319722533,263.21529466861034,419.61504537047017,823.4112099985863,721.4588500345674
1.16765533168056e-05,1.5790509019795893,483.0229535346845,222.57997513163136,261.8920214467036,405.7167185807495,807.9840052985807,716.9420472157577
1.1800752156280975e-05,1.5790509019795893,476.1569731334181,221.34811606230937,261.07377921537596,392.2754421668247,793.0824032807069,713.0051249418735
1.1924950995756349e-05,1.5790509019795893,469.9550564860252,220.57810980208058,261.1585415850864,378.93007346880967,777.6944127665643,711.4141448075854
1.2049149835231725e-05,1.5790509019795893,464.2200993912241,220.3102106480552,261.58106723256515,366.1629997226303,763.1883995401249,709.8578198127449
1.21733486747071e-05,1.5790509019795893,458.92159103718814,220.50015153438054,262.33344249096365,353.920957634167,749.465495363267,708.3879081631627
1.2297547514182474e-05,1.5790509019795893,454.0353075412555,221.11306975187154,263.40982313218973,342.16255327224485,736.4456010706365,707.0454904793346
1.242174635365785e-05,1.5790509019795893,449.54152245298985,222.11924577042146,264.80682616652877,330.85352281587706,724.0587273997254,705.8692901123965
1.2545945193133225e-05,1.5790509019795893,445.4388128158347,223.12996929051056,266.79706558824523,319.68039253082105,711.3529669446234,706.2336697249735
1.26701440326086e-05,1.5790509019795893,441.71490320154214,224.5457818722141,269.0493171180771,308.9786731596162,699.3531681458983,706.6475757119052
1.2794342872083976e-05,1.5790509019795893,438.3495833064312,226.33647493651472,271.562981727386,298.71131577995124,687.9880432329327,707.1491008553716
1.291854171155935e-05,1.5790509019795893,435.32631322648894,228.4776126800934,274.3375669046878,288.84882960374176,677.1987821805244,707.7687747633976
1.3042740551034725e-05,1.5790509019795893,432.6312386518879,230.94906096615165,277.3724584508208,279.3672849191438,666.9362997337613,708.5310891895621
1.3166939390510101e-05,1.5790509019795893,430.2540803556849,233.48960460276686,280.7816017859214,270.05356840233645,656.5210540528993,710.4245729345002
1.3291138229985474e-05,1.5790509019795893,428.1988693242107,236.3277506903649,284.4398787143903,261.10912973613927,646.5870208007188,712.53056667944
1.341533706946085e-05,1.5790509019795893,426.45129549362866,239.4800104637663,288.32808277132904,252.53859393374023,637.1829973091524,714.7267929901553
1.3539535908936226e-05,1.5790509019795893,424.9983841663996,242.9282268609238,292.445499766952,244.3192268788513,628.2637828107914,717.0351845144796
1.3663734748411599e-05,1.5790509019795893,423.82904619590937,246.6571469217087,296.79126476080046,236.43219349421847,619.7911292206164,719.4734965822024
1.3787933587886975e-05,1.5790509019795893,422.9718769022232,250.68734350501393,301.4385232757165,228.66597766065075,611.255161630422,722.812378439313
1.3912132427362352e-05,1.5790509019795893,422.3976806004774,254.9901833124965,306.31424447933387,221.17595170285554,603.0317972394945,726.4762262682066
1.4036331266837724e-05,1.5790509019795893,422.08268998640267,259.54082598299726,311.3885219752429,214.01537139639498,595.2609629764071,730.2077676009714
1.41605301063131e-05,1.5790509019795893,422.0171542376278,264.3273185958193,316.6608281898493,207.1656587688137,587.9066128130019,734.0253528206549
1.4284728945788477e-05,1.5790509019795893,422.19261412697017,269.33947252190006,322.1304687086913,200.61116688089612,580.9378954082431,737.9440671151201
1.440892778526385e-05,1.5790509019795893,422.64821174939334,274.6530184403382,327.8461077505642,194.2043529678623,574.029359332834,742.508220255368
1.4533126624739226e-05,1.5790509019795893,423.35976846959863,280.22369382171973,333.76918975530697,188.01172963503282,567.330783879681,747.4634452562528
1.4657325464214602e-05,1.5790509019795893,424.2892624642503,285.987426504949,339.86294443609114,182.10965709106486,561.017955715204,752.4683285739426
1.4781524303689975e-05,1.5790509019795893,425.42945758602235,291.93678191655005,346.12709102075036,176.48292350652815,555.0621657733728,757.5383257129104
1.4905723143165351e-05,1.5790509019795893,426.77399047202545,298.0653385184973,352.5611720333,171.11853125713088,549.4385903068903,762.6863202443085
1.5029921982640727e-05,1.5790509019795893,428.37374036101284,304.3271085485061,359.3969346606944,165.94041598063654,543.9026400674096,768.3016025478175
1.51541208221161e-05,1.5790509019795893,430.22574137962056,310.7209167228132,366.62359597721013,160.94914975564802,538.4648737409957,774.3701707014358
1.5278319661591476e-05,1.5790509019795893,432.2611325139537,317.28619527111425,373.9772092796133,156.2084611564986,533.3614564231458,780.4723404393967
1.5402518501066853e-05,1.5790509019795893,434.47434812182973,324.01609585265294,381.45884112635235,151.70647809161753,528.5690112790467,786.6213142594792
1.5526717340542225e-05,1.5790509019795893,436.86046993440794,330.90468470046073,389.0693464793927,147.4329359356763,524.0671360027118,792.8282465537984
1.56509161800176e-05,1.5790509019795893,439.4384573415515,337.94423887385,396.84423039840806,143.34364151775281,519.7351049066896,799.3250710110568
1.5775115019492978e-05,1.5790509019795893,442.2196887177826,345.123688014005,404.79755282296486,139.40915496130646,515.4946593944396,806.2733883961972
1.589931385896835e-05,1.5790509019795893,445.1533899161019,352.4408806055541,412.85650192481705,135.69090633210178,511.5346378050807,813.2440229129555
1.6023512698443727e-05,1.5790509019795893,448.2357680451481,359.89139418835276,421.02247443270807,132.17971925870762,507.8370345872277,820.2482177587447
1.6147711537919103e-05,1.5790509019795893,451.46342078445815,367.4713490149404,429.29662297916394,128.86756638097432,504.3859853196634,827.2955802275488
1.6271910377394476e-05,1.5790509019795893,454.85146492313623,375.17781599805176,437.70390749500916,125.72935305492351,501.1276195826927,834.518628485004
1.6396109216869852e-05,1.5790509019795893,458.43976282314014,383.00375404047213,446.2945890486359,122.71708669553276,497.9625450832004,842.2208392478598
1.6520308056345228e-05,1.5790509019795893,462.1554273532981,390.9408144670216,454.97316030355387,119.89301028973115,495.0337766133444,849.9363750928394
1.66445068958206e-05,1.5790509019795893,465.99590403263454,398.9862473916292,463.74119496701127,117.2499330141339,492.32731432318496,857.6748304672133
1.6768705735295977e-05,1.5790509019795893,469.9588650909594,407.13760780267353,472.6000137114079,114.78149552796903,489.8307197502496,865.444488662497
1.689290457477135e-05,1.5790509019795893,474.0473550985889,415.3921683474482,481.5560231377587,112.47607295958092,487.51997934474565,873.292531703411
1.7017103414246726e-05,1.5790509019795893,478.30601865619076,423.7373913104706,490.6519718962672,110.2726142625653,485.26825746220334,881.5998583494472
1.7141302253722102e-05,1.5790509019795893,482.6715348844051,432.17275987963046,499.821343699503,108.23375194343423,483.21647542543406,889.9133434740237
1.7265501093197475e-05,1.5790509019795893,487.1422355826173,440.6966578697829,509.0657614934683,106.35380974058813,481.3537245613114,898.2412242479361
1.738969993267285e-05,1.5790509019795893,491.7165729157485,449.3076256593633,518.3866060419791,104.62771745752367,479.6702361648222,906.5906792550542
1.7513898772148228e-05,1.5790509019795893,496.39309317052323,458.0043259154982,527.7850363183185,103.05091267271584,478.15722334583336,914.9679676002503
1.76380976116236e-05,1.5790509019795893,501.2071468453928,466.7652351746715,537.2791749620525,101.56045115336454,476.6919700836568,923.7389028532185
1.7762296451098977e-05,1.5790509019795893,506.11344276255056,475.5988791684174,546.836326027159,100.21164136304968,475.3906331581336,932.5297340959931
1.7886495290574353e-05,1.5790509019795893,511.10884543490295,484.50518993955,556.4567650902504,99.00303748088626,474.25086142672694,941.3283732371011
5.590810182512223e-06,1.5985382212679067,1848.3321179663283,1347.9879009409578,1301.4326870257128,2003.553376556136,2597.4242620663813,1991.2623632424536
5.715009021987598e-06,1.5985382212679067,1785.8608109671702,1287.5560128199122,1242.6287076464528,1942.2550922567484,2526.930305409156,1929.9339367035823
5.8392078614629725e-06,1.5985382212679067,1729.289375815666,1235.4760687944647,1190.1931434883168,1885.3269087232384,2465.303163899391,1870.147594172918
5.963406700938348e-06,1.5985382212679067,1676.9419658958934,1189.0249889436686,1142.3050521535702,1831.6665854447522,2409.530937285127,1812.1822656523495
6.087605540413723e-06,1.5985382212679067,1620.3979886485138,1136.2434804560103,1091.9680555373561,1773.9186223204201,2344.8791867178475,1754.9805982109347
6.211804379889098e-06,1.5985382212679067,1557.107006996425,1073.4792497376573,1037.2632242919124,1709.5900179056407,2266.508774342757,1698.6937687041584
6.336003219364473e-06,1.5985382212679067,1502.1510333327362,1021.8590789006278,989.9793057016028,1652.4334600006705,2201.056745850174,1645.4265762106058
6.460202058839848e-06,1.5985382212679067,1452.6295607156267,977.3251751268772,947.5651282740528,1600.0531212070657,2143.71411835274,1594.4902606173969
6.584400898315223e-06,1.5985382212679067,1407.0598658918439,937.7491001329654,908.7460656485354,1551.199041565768,2091.9468655891906,1545.6582565227602
6.7085997377905975e-06,1.5985382212679067,1361.855064656902,898.0480707699392,870.6494396614983,1502.590127776026,2039.2204166823726,1498.767268394673
6.832798577265973e-06,1.5985382212679067,1310.8132319932163,849.4392097749053,828.4871507214584,1448.3151050333288,1973.814040873768,1454.0106535626214
6.956997416741348e-06,1.5985382212679067,1265.7404047010957,808.6173390610443,791.4630925639818,1399.4497193942157,1917.7841270753443,1411.3877454108929
7.081196256216723e-06,1.5985382212679067,1224.7956719712452,773.0558033509496,758.0232056828427,1354.3945382452434,1868.0053167415729,1370.4994958356178
7.205395095692098e-06,1.5985382212679067,1186.9672591313115,741.3331083943818,727.3356822555155,1312.247367068059,1822.7093045836643,1331.210833354936
7.3295939351674735e-06,1.5985382212679067,1151.0946171668636,711.807913833946,698.508936187023,1271.8998945583096,1779.774857236171,1293.4814840188692
7.453792774642848e-06,1.5985382212679067,1109.9715525860524,674.3354066011668,666.3522152730476,1226.0542737951237,1725.4860323544951,1257.6298349064293
7.577991614118223e-06,1.5985382212679067,1073.1778729309303,642.4084067645749,637.7870130768349,1184.3417081645648,1677.9686899443248,1223.3835467043516
7.702190453593599e-06,1.5985382212679067,1039.540243443997,614.4317616471807,611.8698443309279,1145.6862066905496,1635.2093015514904,1190.504102999837
7.826389293068973e-06,1.5985382212679067,1008.3698307074241,589.4494938647224,588.0633440888251,1109.4370028794217,1595.9955314519354,1158.9037812522158
7.950588132544348e-06,1.5985382212679067,979.2327420847529,566.8515477557919,566.037210915105,1075.1734625529436,1559.551887926566,1128.5496012733577
8.074786972019724e-06,1.5985382212679067,946.421527800785,538.3439863226745,541.9585588056332,1036.575226314831,1514.648462029355,1100.5814055314318
8.198985811495098e-06,1.5985382212679067,916.3724431311215,513.263479550508,520.1809442948276,1000.706268671462,1473.8455220351939,1073.8660011036156
8.323184650970473e-06,1.5985382212679067,888.8091996088764,491.28874399965196,500.4345672070103,967.3676232258545,1436.7975707861838,1048.1574928256814
8.44738349044585e-06,1.5985382212679067,863.2356608730046,471.7352424677151,482.34485264034276,936.063599667599,1402.633686989111,1023.4009226002545
8.571582329921224e-06,1.5985382212679067,839.3279205952615,454.14864245902123,465.6744088880452,906.4611588477583,1370.7742128648756,999.5811799166063
8.695781169396598e-06,1.5985382212679067,813.3382780617198,432.94512131019883,447.5319780576738,874.1643760112349,1334.0330310711868,978.016883858305
8.819980008871974e-06,1.5985382212679067,788.831717733544,413.400597761193,430.7162219640354,843.2989158771151,1299.1311293198771,957.6117237454995
8.944178848347349e-06,1.5985382212679067,766.3121783428475,396.34168850144306,415.587447689078,814.5259171572408,1267.1828964381127,937.9229419283627
9.068377687822723e-06,1.5985382212679067,745.405396372796,381.2539924031534,401.84146647866066,787.4494434755584,1237.5605933800234,918.921486126584
9.1925765272981e-06,1.5985382212679067,725.8618648396794,367.78788757489224,389.28182394872323,761.800145884177,1209.8328679923125,900.6065987982919
9.316775366773474e-06,1.5985382212679067,705.4554319765938,352.43893206822656,375.872930007601,735.174555235236,1179.8303411198262,883.960401452079
9.440974206248849e-06,1.5985382212679067,685.7704003693141,337.66765966854666,363.09383016355014,709.2784611550444,1150.4269859026338,868.3850649567958
9.565173045724225e-06,1.5985382212679067,667.6289508158941,324.8441683916419,351.7098933725166,684.9932395901358,1123.2729327782986,853.3245199468773
9.6893718851996e-06,1.5985382212679067,650.7575695663783,313.58615928618997,341.47632220073626,662.0194770127669,1097.9319927700512,838.7738965621469
9.813570724674974e-06,1.5985382212679067,634.9712161828774,303.6296111223369,332.23217891937423,640.1541344639132,1074.0962597172563,824.7438966915066
9.93776956415035e-06,1.5985382212679067,619.069580298265,293.01660916738797,322.8771081699697,618.1793157483266,1049.3815117967692,811.8933566088714
1.0061968403625723e-05,1.5985382212679067,603.4979733225975,282.44166845636437,313.82153698922195,596.5533605724638,1024.6105557972421,800.062744797695
1.01861672431011e-05,1.5985382212679067,589.1020372473707,273.34409015615506,305.84674799329645,576.1204370075603,1001.5579538920792,788.6409571877628
1.0310366082576475e-05,1.5985382212679067,575.6987087493742,265.46424877326143,298.7874990438378,556.6877679302279,979.923304687384,777.6307233121601
1.0434564922051848e-05,1.5985382212679067,563.1605241292323,258.61759660074415,292.5315715676273,538.1208742153824,959.4886906736386,767.043887588769
1.0558763761527224e-05,1.5985382212679067,550.8065215955618,251.72835918660013,286.4309992284298,519.7257931940962,938.9033441667704,757.2441122019125
1.06829626010026e-05,1.5985382212679067,538.5318035092943,244.604313464492,280.37799937549596,501.4052065811005,917.9105294482451,748.3609686771373
1.0807161440477973e-05,1.5985382212679067,527.1879272004114,238.62169702813668,275.19559383668843,484.02418099743437,898.2608633604066,739.8373007793916
1.093136027995335e-05,1.5985382212679067,516.6474645808867,233.6012189845307,270.76758715769296,467.4509160166937,879.742664406285,731.6749363392308
1.1055559119428726e-05,1.5985382212679067,506.81902129166264,229.41198022944917,267.0123168335709,451.590522170378,862.1984548141884,723.8818324107267
1.1179757958904099e-05,1.5985382212679067,497.6617912539499,225.89735910265495,264.02809666547995,436.14132400796234,844.9569022502359,717.2852742434168
1.1303956798379475e-05,1.5985382212679067,489.22638667600205,222.9731161135911,262.03231692805144,420.7885161832084,827.2376768264348,713.1003073287246
1.142815563785485e-05,1.5985382212679067,481.40777051871885,220.7586933983671,260.54128563493947,406.1589444384359,810.5674809705384,709.0124481513128
1.1552354477330224e-05,1.5985382212679067,474.15074492556977,219.1715987240075,259.5196213523072,392.17192135553444,794.8140962786354,705.0764869173645
1.16765533168056e-05,1.5985382212679067,467.4133829995744,218.14909167571585,258.9417107515738,378.7667751154369,779.8735229828941,701.3358144722516
1.1800752156280975e-05,1.5985382212679067,461.1924708593266,217.63582614417635,258.8686058004797,365.8194668332546,765.4599349242012,698.1785205945209
1.1924950995756349e-05,1.5985382212679067,455.64055337266683,217.59408802656452,259.6832009938756,352.9574168491178,750.59363192776,697.3744290660162
1.2049149835231725e-05,1.5985382212679067,450.5520504522791,218.04560557359778,260.83734298916636,340.67640294678483,736.5981645719189,696.6027361799279
1.21733486747071e-05,1.5985382212679067,445.89679715876616,218.94732521533382,262.32261653111397,328.9227334874266,723.37624823435,695.9150623256065
1.2297547514182474e-05,1.5985382212679067,441.6508261107685,220.2653351110506,264.132743419758,317.65463554172646,710.8490520445242,695.3523644367831
1.242174635365785e-05,1.5985382212679067,437.79457411044257,221.97068331075025,266.2638227100994,306.83743777699055,698.9477103227798,694.9532164315929
1.2545945193133225e-05,1.5985382212679067,434.31914135980077,223.67683079846188,268.95533358683804,296.1402489803519,686.7415467899767,696.0817466433753
1.26701440326086e-05,1.5985382212679067,431.2189966690329,225.78077858234252,271.91039492104926,285.9162944954612,675.2316437406172,697.2558716056943
1.2794342872083976e-05,1.5985382212679067,428.4742274326779,228.25318926775952,275.12793878634983,276.12822351463524,664.3479738701134,698.5138117245316
1.291854171155935e-05,1.5985382212679067,426.0685246185136,231.07032457171485,278.6070729056858,266.7462757773371,654.0327551029363,699.8861947348942
1.3042740551034725e-05,1.5985382212679067,423.98821529904524,234.2126151030025,282.34684087678653,257.74628225854343,644.237748921138,701.397589335756
1.3166939390510101e-05,1.5985382212679067,422.2294960949851,237.42742760023648,286.4504528229575,248.9152654868113,634.3100693578135,704.0442652071065
1.3291138229985474e-05,1.5985382212679067,420.78888321276037,240.93402545787114,290.80100484552037,240.45316938176683,624.8579448936299,706.8982714850135
1.341533706946085e-05,1.5985382212679067,419.651435157357,244.74831521735942,295.380632857009,232.36449610641924,615.9272482058788,709.8364834001186
1.3539535908936226e-05,1.5985382212679067,418.8045529326927,248.85278321339916,300.18849083246715,224.62650133565012,607.4737566479503,712.8812326339968
1.3663734748411599e-05,1.5985382212679067,418.2374560776372,253.23270772196207,305.22359620690287,217.22032991994104,599.460039825995,716.0506067133853
1.3787933587886975e-05,1.5985382212679067,417.979508450273,257.9160224683438,310.54697845729845,209.93028042509675,591.3944129747437,720.1098479258819
1.3912132427362352e-05,1.5985382212679067,418.0000135754308,262.86765594994387,316.09328288039063,202.91396280854693,583.6388943725894,724.4862718656833
1.4036331266837724e-05,1.5985382212679067,418.27522730831487,268.0606871602112,321.8367339615204,196.2260787412018,576.3278084125279,728.9248282661127
1.41605301063131e-05,1.5985382212679067,418.7957575722783,273.4837619764375,327.7767513085191,189.8480969503093,569.425969040246,733.4442085858794
1.4284728945788477e-05,1.5985382212679067,419.55344512760547,279.1271940320983,333.91259093311044,183.7644017072987,562.903252955674,738.0597860098461
1.440892778526385e-05,1.5985382212679067,420.58813896578874,285.07236997011626,340.2844997915668,177.8248111628093,556.4476647346031,743.3113491698482
1.4533126624739226e-05,1.5985382212679067,421.87455894681324,291.2716074352663,346.85670866054716,172.09634481448188,550.2024482513123,748.9456855724587
1.4657325464214602e-05,1.5985382212679067,423.3744787558661,297.65762242324814,353.5977661527325,166.6570437755792,544.3353952631206,754.6245661646503
1.4781524303689975e-05,1.5985382212679067,425.08099711792846,304.22352926515026,360.5073939846378,161.4917772005604,538.8185485946093,760.3637365446847
1.4905723143165351e-05,1.5985382212679067,426.98803479349715,310.96337302412695,367.5851336015392,156.58761074167379,533.6277282641952,766.176328335951
1.5029921982640727e-05,1.5985382212679067,429.1492258298705,317.83942962254537,375.06315625085995,151.86491560293769,528.5291607770255,772.4494668959837
1.51541208221161e-05,1.5985382212679067,431.56081563066556,324.84954058876457,382.92961180395383,147.32378831928895,523.5327742252349,779.1683632160854
1.5278319661591476e-05,1.5985382212679067,434.1511291897962,332.02441777296616,390.9198536617908,143.0319142492385,518.8635122751067,785.915947989879
1.5402518501066853e-05,1.5985382212679067,436.9149478816786,339.3577784076243,399.0351109961871,138.97748933240814,514.4986679439149,792.7056927282583
1.5526717340542225e-05,1.5985382212679067,439.8476513371903,346.84417504485566,407.2763755198173,135.150303172551,510.4184184947069,799.5489844540206
1.56509161800176e-05,1.5985382212679067,442.96757728514547,354.4772293629478,415.67527160001043,131.50338499233624,506.5066236394105,806.6753768310224
1.5775115019492978e-05,1.5985382212679067,446.2849435027191,362.2460563611318,424.24217372338774,128.00473124551885,502.68785635914026,814.243899824417
1.589931385896835e-05,1.5985382212679067,449.7506329308051,370.146750817991,432.91182644937453,124.72110043197522,499.1432266934975,821.830260261187
1.6023512698443727e-05,1.5985382212679067,453.36113235851536,378.1753424706324,441.6857557737136,121.64336795412858,495.8552686505733,829.4459269435287
1.6147711537919103e-05,1.5985382212679067,457.1132820488165,386.32834429631885,450.56522437525416,118.76354822505836,492.8085891010185,837.1007042464327
1.6271910377394476e-05,1.5985382212679067,461.0221136525737,394.603477760786,459.57358798869654,116.05497740617027,489.9523422996019,844.9261828076138
1.6396109216869852e-05,1.5985382212679067,465.12636792720093,402.994084370706,468.75636710933674,113.46534975863112,487.1934119974724,853.2226263998584
1.6520308056345228e-05,1.5985382212679067,469.35414786312356,411.4905931631143,478.0241765082043,111.06274994179917,484.6650845117644,861.5281351907355
1.66445068958206e-05,1.5985382212679067,473.703138338362,420.09062183022473,487.3787141380908,108.84003034832502,482.3538164531676,869.8525089220014
1.6768705735295977e-05,1.5985382212679067,478.1712212375267,428.79204754267363,496.82140813545436,106.7908671454994,480.24757149416035,878.2042118698455
1.689290457477135e-05,1.5985382212679067,482.761380195693,437.5924065775162,506.35798954667627,104.90303424579682,478.32341079345474,886.6300598150209
1.7017103414246726e-05,1.5985382212679067,487.51562449754135,446.47870157021936,516.0234199940319,103.10915266042386,476.46130780659354,895.5055404564381
1.7141302253722102e-05,1.5985382212679067,492.3732365402908,455.45050397808313,525.7595838039435,101.47877448002212,474.794076310061,904.383244129344
1.7265501093197475e-05,1.5985382212679067,497.3327471548323,464.5064964262838,535.5682111330817,100.00625828134028,473.31118499831183,913.2715849351439
1.738969993267285e-05,1.5985382212679067,502.3927843559919,473.6454834002445,545.4507765137504,98.686562881008,472.00320025083494,922.1778987341215
1.7513898772148228e-05,1.5985382212679067,507.5520504251257,482.8663618901847,555.4085213171022,97.51515011530664,470.8616337700671,931.1085850329682
1.76380976116236e-05,1.5985382212679067,512.8421563326483,492.14609409840955,565.4503594345333,96.42193458740057,469.76949367560786,940.42289986729
1.7762296451098977e-05,1.5985382212679067,518.2211764090879,501.49435871886385,575.5522611588525,95.46898622239638,468.8370935335051,949.753182411822
1.7886495290574353e-05,1.5985382212679067,523.6863236075703,510.91140081982894,585.7150551000793,94.65524763619838,468.06209212852264,959.0878223532228
5.590810182512223e-06,1.6180255405562238,1800.464034091022,1304.3676065600241,1260.3977871582533,1952.7469118755512,2545.9744352705966,1938.8334295906836
5.715009021987598e-06,1.6180255405562238,1738.6409398344222,1244.7592954633044,1202.4258401397665,1891.862908318136,2475.9340210445257,1878.2226342063786
5.8392078614629725e-06,1.6180255405562238,1682.7293821241692,1193.458632983961,1150.828182517205,1835.3784949884562,2414.7293517587477,1819.2522483724752
5.963406700938348e-06,1.6180255405562238,1631.051834916339,1147.7629287191837,1103.7850911080227,1782.1817676686542,2359.364048333164,1762.1653387526708
6.087605540413723e-06,1.6180255405562238,1575.2145616797302,1095.848651585917,1054.3049142106129,1724.9253659059548,2295.2067815914943,1705.7870951046714
6.211804379889098e-06,1.6180255405562238,1512.6730380724348,1034.112225290456,1000.4617103492448,1661.120749227336,2217.4536766852802,1650.2168288098565
6.336003219364473e-06,1.6180255405562238,1458.452366396415,983.4234151691653,954.0395163538562,1604.490699538502,2152.5476198883425,1597.7605810322098
6.460202058839848e-06,1.6180255405562238,1409.661874949483,939.7661069348503,912.4927557294153,1552.6409358305752,2095.7122263605293,1547.6973498920445
6.584400898315223e-06,1.6180255405562238,1364.8223837877715,901.0331405474321,874.5475992039303,1504.3212900509427,2044.4294952204182,1499.7803939161342
6.7085997377905975e-06,1.6180255405562238,1320.35543544335,862.204076887683,837.3275414370792,1456.2547787832523,1992.2102298856043,1453.7805502231313
6.832798577265973e-06,1.6180255405562238,1270.0708186055758,814.6124482578916,796.0290742803994,1402.5392007044957,1927.4172344955098,1409.7561352895816
6.956997416741348e-06,1.6180255405562238,1225.7449143328017,774.7325270920062,759.8728616188482,1354.2301957108439,1871.947498750019,1367.9414884922915
7.081196256216723e-06,1.6180255405562238,1185.5433328630352,740.0667645495325,727.3072637599378,1309.7310489916072,1822.6977064529779,1327.9138805611203
7.205395095692098e-06,1.6180255405562238,1148.456889188178,709.2097311034986,697.500357384553,1268.1404915932537,1777.911253074298,1289.522612785287
7.3295939351674735e-06,1.6180255405562238,1113.3271166168943,680.5410586006717,669.5576332921519,1228.352077052954,1735.4810064983615,1252.7038076403323
7.453792774642848e-06,1.6180255405562238,1072.9582325267354,644.0655493302588,638.2549617383609,1183.0875688267884,1681.7870982875384,1217.5959844507304
7.577991614118223e-06,1.6180255405562238,1036.9113107105663,613.0759997008404,610.5502893814189,1141.9497959265882,1634.8267424709823,1184.1537260730017
7.702190453593599e-06,1.6180255405562238,1004.017165560085,585.9977071391673,585.5005320117581,1103.8657168916436,1592.6006777020925,1152.1211940557641
7.826389293068973e-06,1.6180255405562238,973.5887584225333,561.8868004666906,562.5675722606225,1068.1860081699022,1553.9046504107366,1121.3987608047141
7.950588132544348e-06,1.6180255405562238,945.1929518143176,540.1408135172896,541.4200767986888,1034.4907752443225,1517.9680323579034,1091.9450611533828
8.074786972019724e-06,1.6180255405562238,913.1198355397564,512.5914601238012,518.1810902455363,996.4771361583151,1473.6306163369002,1064.7188748342298
8.198985811495098e-06,1.6180255405562238,883.8042233000182,488.43294626536857,497.24677570095275,961.1876529973166,1433.3732516006214,1038.7804899358316
8.323184650970473e-06,1.6180255405562238,856.972484814296,467.34716568909136,478.35072913140215,928.4243220914543,1396.8533536968785,1013.8868534626538
8.44738349044585e-06,1.6180255405562238,832.1296596908569,448.6588114871348,461.11747996439817,897.6929080125929,1363.2055778213817,989.9735211687768
8.571582329921224e-06,1.6180255405562238,808.9523022982461,431.91958841073745,445.3085873879147,868.6611953801743,1331.8537351374703,967.0184051749338
8.695781169396598e-06,1.6180255405562238,783.6640362239998,411.60211855948694,427.97212268683506,836.9057172915499,1295.6445757118645,946.195646870263
8.819980008871974e-06,1.6180255405562238,759.8527747930185,392.927558088582,411.95725980006944,806.5763541107079,1261.2666866383522,926.5360153273809
8.944178848347349e-06,1.6180255405562238,738.0309604452038,376.7156047426389,397.6395355768046,778.3422933632661,1229.8306955568721,907.6266729864369
9.068377687822723e-06,1.6180255405562238,717.8244455295966,362.45799628920315,384.7133083836675,751.8075225768077,1200.7125073892937,889.4308930090112
9.1925765272981e-06,1.6180255405562238,698.9834794305882,349.80918123567005,372.9806782300196,726.7024118116495,1173.4830665276504,871.942059347951
9.316775366773474e-06,1.6180255405562238,679.2325151351565,335.2654627988775,360.3337735636871,700.5564232739027,1143.9783771966563,856.0285388426588
9.440974206248849e-06,1.6180255405562238,660.1860614382791,321.2842080578441,348.29567146434704,675.1188990542186,1115.0669948849077,841.164533730078
9.565173045724225e-06,1.6180255405562238,642.6917402730638,309.2397781638963,337.6678236335231,651.3055803405123,1088.3990110758925,826.8465081514953
9.6893718851996e-06,1.6180255405562238,626.4748725188981,298.7530178918472,328.20309822941545,628.8150210640455,1063.5402100479232,813.0630153612591
9.813570724674974e-06,1.6180255405562238,611.3492681495775,289.5619188036182,319.7384706944449,607.4424150873839,1040.1838977277373,799.8196384347032
9.93776956415035e-06,1.6180255405562238,596.0864472723817,279.71477244230203,311.13120353030365,585.93974445116,1015.947983689062,787.6985322490814
1.0061968403625723e-05,1.6180255405562238,581.1375830139921,269.90104736282103,302.8009874146241,564.772414974299,991.6527581247369,776.5607071934791
1.01861672431011e-05,1.6180255405562238,567.3723394943495,261.5567438532564,295.56478749208804,544.8096511272448,969.0723080493884,765.8582069497699
1.0310366082576475e-05,1.6180255405562238,554.6064919355401,254.4243005525439,289.25529170728385,525.8569295383678,947.9074254064221,755.5885124730829
1.0434564922051848e-05,1.6180255405562238,542.7114963512661,248.3205203699847,283.75846542120826,507.778270215543,927.9409227048027,745.759303044792
1.0558763761527224e-05,1.6180255405562238,530.990265782603,242.17477116462652,278.4016861655604,489.8645593216747,907.8229184882631,736.68739377289
1.06829626010026e-05,1.6180255405562238,519.331361537688,235.79337107308504,273.0677004262683,472.0128169737715,887.295212512772,728.4877067025434
1.0807161440477973e-05,1.6180255405562238,508.6091895356823,230.54621597280135,268.6142794491147,455.10882943091013,868.1079253044293,720.6686975211557
1.093136027995335e-05,1.6180255405562238,498.69545962687573,226.25560010559337,264.92368766703584,439.01960786359837,850.0501900587458,713.2282124394052
1.1055559119428726e-05,1.6180255405562238,489.497972658042,222.7917068414593,261.9129027858011,423.64922632364477,832.9650379383938,706.1709894009108
1.1179757958904099e-05,1.6180255405562238,480.9783881653373,220.0066169746191,259.6735668139563,408.6910903223095,816.1970517722069,700.3236149435949
